;index;moy_1h;std_1h;moy_trades_1h;std_trades_1h;moy_5h;std_5h;moy_trades_5h;std_trades_5h;moy_1d;std_1d;moy_trades_1d;std_trades_1d;open;close
5352;0;38647.127499999995;137.79815852059377;7733.0;2960.0112612398398;38529.634999999995;39.081791796178216;6428.0;827.3149339882606;38529.634999999995;39.081791796178216;6428.0;827.3149339882606;38557.27;38653.02
5353;0;38616.6075;110.90067128591541;7928.0;2828.1737334659388;38605.145;67.70547429861193;6298.0;643.4671708797582;38605.145;67.70547429861193;6298.0;643.4671708797582;38653.02;38496.31
5354;0;38552.149999999994;72.65007318188464;7023.5;1095.877578320985;38574.66499999999;110.81070367974324;7619.0;1224.7089450151004;38574.66499999999;110.81070367974324;7619.0;1224.7089450151004;38496.31;38404.6
5355;0;38527.799999999996;104.43241738081062;6578.25;1416.4762322985398;38450.455;64.84876290261765;6858.5;2300.218359199839;38450.455;64.84876290261765;6858.5;2300.218359199839;38404.6;38439.76
5356;0;38498.4225;109.77067014917822;6697.0;1352.7682728390698;38422.18;24.86187442652148;5775.0;767.9179643685906;38422.18;24.86187442652148;5775.0;767.9179643685906;38439.76;38552.11
5357;0;38473.1975;64.77301926728538;6408.75;1455.777770357367;38495.94;79.4505179341209;5959.0;507.70266889194113;38495.94;79.4505179341209;5959.0;507.70266889194113;38552.12;38604.33
5358;0;38500.2025;93.68581691839427;5586.25;520.9660097677519;38578.225000000006;36.918045045749025;5397.5;286.37824638055173;38578.225000000006;36.918045045749025;5397.5;286.37824638055173;38604.33;38629.98
5359;0;38556.545;84.32665395156275;5485.0;638.7952201866677;38617.15;18.130217869622665;5011.0;260.2152954766495;38617.15;18.130217869622665;5011.0;260.2152954766495;38629.97;38622.81
5360;0;38601.5325;34.585806698701255;5439.25;561.0753811506377;38624.84;7.254915574975418;5481.0;924.8956697920041;38624.84;7.254915574975418;5481.0;924.8956697920041;38619.71;38724.01
5361;0;38644.5075;54.04542556960567;5422.5;555.6506696357584;38671.865;73.75830834556713;5834.0;425.67828227430164;38671.865;73.75830834556713;5834.0;425.67828227430164;38724.02;38674.58
5362;0;38662.0675;47.67540272509363;5439.5;547.3484569571136;38699.295;34.96643032967272;5398.0;190.91883092036784;38699.295;34.96643032967272;5398.0;190.91883092036784;38674.57;38555.29
5363;0;38643.399999999994;72.55797544033092;5212.0;937.1225462375061;38614.935;84.33662579211726;4590.0;951.7657274770929;38614.935;84.33662579211726;4590.0;951.7657274770929;38555.3;38552.87
5364;0;38626.69;86.23910134039846;5662.0;1672.0641933450602;38554.08500000001;1.7182694782835162;5926.0;2841.155046807548;38554.08500000001;1.7182694782835162;5926.0;2841.155046807548;38552.87;38424.82
5365;0;38551.8925;101.99218021495489;5645.25;1674.121535811145;38488.850000000006;90.53795226312616;6700.5;1745.8466427495857;38488.850000000006;90.53795226312616;6700.5;1745.8466427495857;38424.83;38460.58
5366;0;38498.395000000004;65.94818193096816;5835.5;1659.3778954777;38442.705;25.279067427419076;5745.0;394.5655839020935;38442.705;25.279067427419076;5745.0;394.5655839020935;38460.58;38501.76
5367;0;38485.00750000001;55.08679356252295;6161.5;1229.1554010783177;38481.165;29.111586181448928;5622.5;567.8067452927977;38481.165;29.111586181448928;5622.5;567.8067452927977;38501.75;38423.44
5368;0;38452.65;36.972383387242765;5372.5;519.0982565950304;38462.595;55.373532034716895;5000.0;312.54119728445403;38462.595;55.373532034716895;5000.0;312.54119728445403;38423.44;38430.01
5369;0;38453.945;35.74343995756323;6625.25;2619.0352390400044;38426.725000000006;4.645691552395411;7628.0;4029.094439200948;38426.725000000006;4.645691552395411;7628.0;4029.094439200948;38430.01;38366.64
5370;0;38430.46000000001;55.39175450070777;6769.25;2590.6388369151987;38398.325;44.80935672379337;8538.5;2741.4529906602447;38398.325;44.80935672379337;8538.5;2741.4529906602447;38366.64;38341.55
5371;0;38390.412500000006;43.24533221439654;6561.25;2782.6656734146127;38354.1;17.734238072159847;5494.5;1563.4130932034566;38354.1;17.734238072159847;5494.5;1563.4130932034566;38341.56;38416.38
5372;0;38388.6475;41.559237541130244;6910.25;2563.5427796963586;38378.97;52.90572936837728;5282.0;1262.8927111991738;38378.97;52.90572936837728;5282.0;1262.8927111991738;38416.38;38463.43
5373;0;38397.005;54.11463480427607;5901.75;1023.6507786675428;38439.91;33.27644512264242;6309.0;189.50461735799473;38439.91;33.27644512264242;6309.0;189.50461735799473;38463.44;38451.92
5374;0;38417.655;54.424115671885886;6431.0;1775.879125015739;38456.34;10.040916292852062;7580.0;1607.960820418209;38456.34;10.040916292852062;7580.0;1607.960820418209;38449.24;38260.0
5375;0;38397.2625;93.61328266686759;7765.5;1735.0822266778407;38354.615;133.81995833955412;9222.0;714.177848998413;38354.615;133.81995833955412;9222.0;714.177848998413;38259.99;38277.51
5376;0;38363.462499999994;107.7500936967891;7937.25;1549.2106323329097;38270.585;14.983592693344589;8294.5;2025.8609280994588;38270.585;14.983592693344589;8294.5;2025.8609280994588;38281.18;38312.69
5377;0;38325.7725;85.11064460453763;7477.25;2253.75248197312;38296.93;22.273863607376246;5732.5;1597.354218700411;38296.93;22.273863607376246;5732.5;1597.354218700411;38312.68;38353.5
5378;0;38301.8375;40.679721709143834;6798.5;2162.928339081071;38333.09;28.864098808034665;5302.5;989.24238687998;38333.09;28.864098808034665;5302.5;989.24238687998;38353.5;38290.78
5379;0;38309.535;32.13807866067929;6321.0;1364.304706923396;38322.14;44.349737316021084;6909.5;1283.3988078535838;38322.14;44.349737316021084;6909.5;1283.3988078535838;38290.78;38284.69
5380;0;38309.774999999994;31.85811199679017;6979.5;2132.091070600253;38286.46;6.109402589451359;8656.5;1187.2322856122132;38286.46;6.109402589451359;8656.5;1187.2322856122132;38282.14;38367.48
5381;0;38323.4775;43.26802543449356;8136.5;1602.533514990144;38324.815;60.3515637742708;9363.5;187.3832970144351;38324.815;60.3515637742708;9363.5;187.3832970144351;38367.49;38369.26
5382;0;38327.42;47.43344600595557;8323.25;1282.4332016392382;38368.38;1.2586500705112313;7990.0;1755.039030905011;38368.38;1.2586500705112313;7990.0;1755.039030905011;38369.27;38391.49
5383;0;38352.4125;48.02601543261011;8085.75;1480.1638141322962;38380.009999999995;15.188653659889304;6808.0;83.43860018001261;38380.009999999995;15.188653659889304;6808.0;83.43860018001261;38390.75;38447.49
5384;0;38393.7525;37.358267603482645;7624.25;1143.3574462957768;38419.125;40.12830983233657;7258.5;553.6646096690667;38419.125;40.12830983233657;7258.5;553.6646096690667;38447.5;38426.59
5385;0;38408.5275;35.129761717571824;6975.0;459.9441995141005;38437.045;14.785602794613178;7142.0;718.4204896855323;38437.045;14.785602794613178;7142.0;718.4204896855323;38426.59;38445.01
5386;0;38427.4625;26.19150673405457;6989.0;451.547708811963;38435.8;13.024906909460114;6719.5;120.91525958289962;38435.8;13.024906909460114;6719.5;120.91525958289962;38445.01;38510.99
5387;0;38457.5225;36.844747590395876;7644.0;1306.4845961587148;38478.0;46.65490542268552;8146.0;1896.4603871423205;38478.0;46.65490542268552;8146.0;1896.4603871423205;38510.99;38530.85
5388;0;38478.1725;50.11306973568186;8078.75;1571.587811736907;38520.545;13.512810588475334;9438.0;69.29646455628166;38520.545;13.512810588475334;9438.0;69.29646455628166;38530.1;38443.42
5389;0;38482.380000000005;44.75909218620551;8234.5;1402.4505933068256;38486.759999999995;61.292015793250144;8323.0;1507.5516574897192;38486.759999999995;61.292015793250144;8323.0;1507.5516574897192;38443.42;38511.29
5390;0;38498.95;38.08385747268815;7924.0;1880.461290924827;38477.354999999996;47.99133723913283;6410.0;1197.8388873300114;38477.354999999996;47.99133723913283;6410.0;1197.8388873300114;38511.29;38497.16
5391;0;38494.9025;37.22845003040956;7001.75;1759.084113016392;38503.045;11.66019082176473;5680.5;166.17009357883867;38503.045;11.66019082176473;5680.5;166.17009357883867;38494.8;38566.26
5392;0;38503.94;50.60556161793606;6078.0;791.8589941818345;38530.525;50.52277951577676;5746.0;73.53910524340094;38530.525;50.52277951577676;5746.0;73.53910524340094;38566.25;38501.75
5393;0;38518.5225;32.52843410002931;5628.5;148.37003291320883;38534.0;45.608387386532314;5576.5;166.17009357883867;38534.0;45.608387386532314;5576.5;166.17009357883867;38501.75;38521.46
5394;0;38521.065;32.170170966284104;5686.5;159.18228544659107;38511.604999999996;13.937074657186233;5627.0;237.58787847867995;38511.604999999996;13.937074657186233;5627.0;237.58787847867995;38521.46;38480.13
